email;nom;departement
ce.0600556d@ac-amiens.fr;Ecole élémentaire Jean Macé · Liancourt;60
ce.0600573x@ac-amiens.fr;Ecole élémentaire · Laigneville;60
ce.0600577b@ac-amiens.fr;Ecole primaire · Monceaux;60
ce.0600590r@ac-amiens.fr;Ecole primaire Robert Personne · Saint-Martin-Longueau;60
ce.0600593u@ac-amiens.fr;Ecole élémentaire Albert Camus · Maignelay-Montigny;60
ce.0600604f@ac-amiens.fr;Ecole primaire · Méry-la-Bataille;60
ce.0600636r@ac-amiens.fr;Ecole élémentaire · Margny-aux-Cerises;60
ce.0600646b@ac-amiens.fr;Ecole primaire · Avrigny;60
ce.0600673f@ac-amiens.fr;Ecole élémentaire Pierre Viénot Grp B · Clermont;60
ce.0600680n@ac-amiens.fr;Ecole primaire · Avrechy;60
ce.0600681p@ac-amiens.fr;Ecole élémentaire · Bailleul-le-Soc;60
ce.0600692b@ac-amiens.fr;Ecole primaire · Etouy;60
ce.0600698h@ac-amiens.fr;Ecole élémentaire · Litz;60
ce.0600711x@ac-amiens.fr;Ecole élémentaire St-Germain Grp A · Compiègne;60
ce.0600719f@ac-amiens.fr;Ecole élémentaire les Liniéres · Choisy-au-Bac;60
ce.0600738b@ac-amiens.fr;Ecole primaire Marcel Philippe · Creil;60
ce.0600742f@ac-amiens.fr;Ecole élémentaire Célestin Freinet · Creil;60
ce.0600795n@ac-amiens.fr;Ecole élémentaire · Ognolles;60
ce.0600797r@ac-amiens.fr;Ecole primaire · Sermaize;60
ce.0600803x@ac-amiens.fr;Ecole primaire Séraphine Louis · Arsy;60
ce.0600809d@ac-amiens.fr;Ecole maternelle · Francières;60
ce.0600846u@ac-amiens.fr;Ecole primaire des 4 villages Espace R. Cocu · Romescamps;60
ce.0600853b@ac-amiens.fr;Ecole élémentaire · Campremy;60
ce.0600854c@ac-amiens.fr;Ecole élémentaire · Hardivillers;60
ce.0600872x@ac-amiens.fr;Ecole Primaire Fabre d'Eglantine · Pont-Sainte-Maxence;60
ce.0600879e@ac-amiens.fr;Ecole élémentaire Edmond Leveille · Hermes;60
ce.0600881g@ac-amiens.fr;Ecole primaire · Laboissière-en-Thelle;60
ce.0600886m@ac-amiens.fr;Ecole primaire de la Vallée aux Cerfs · Mortefontaine-en-Thelle;60
ce.0600892u@ac-amiens.fr;Ecole primaire · Saint-Sulpice;60
ce.0600910n@ac-amiens.fr;Ecole élémentaire · Hannaches;60
ce.0600915u@ac-amiens.fr;Ecole élémentaire · Morvillers;60
ce.0600916v@ac-amiens.fr;Ecole maternelle · Saint-Quentin-des-Prés;60
ce.0600924d@ac-amiens.fr;Ecole élémentaire · Ressons-sur-Matz;60
ce.0600935r@ac-amiens.fr;Ecole primaire · Cuvilly;60
ce.0600946c@ac-amiens.fr;Ecole élémentaire · Orvillers-Sorel;60
ce.0600949f@ac-amiens.fr;Ecole élémentaire · Villers-sur-Coudun;60
ce.0600951h@ac-amiens.fr;Ecole primaire Ferdinand Buisson - Max Drains · Pont-Sainte-Maxence;60
ce.0600962v@ac-amiens.fr;Ecole primaire · Roberval;60
ce.0600970d@ac-amiens.fr;Ecole primaire · Villeneuve-sur-Verberie;60
ce.0600984u@ac-amiens.fr;Ecole primaire · Boissy-Fresnoy;60
ce.0600987x@ac-amiens.fr;Ecole primaire Sennevieres · Chèvreville;60
ce.0600991b@ac-amiens.fr;Ecole maternelle · Fresnoy-le-Luat;60
ce.0601001m@ac-amiens.fr;Ecole maternelle · Ver-sur-Launette;60
ce.0601020h@ac-amiens.fr;Ecole maternelle · Genvry;60
ce.0601024m@ac-amiens.fr;Ecole élémentaire · Morlincourt;60
ce.0601037b@ac-amiens.fr;Ecole élémentaire Jean de la Fontaine · Cires-lès-Mello;60
ce.0601039d@ac-amiens.fr;Ecole primaire Nicolas Le Brun · Crouy-en-Thelle;60
ce.0601050r@ac-amiens.fr;Ecole primaire Jean de la Fontaine · Ully-Saint-Georges;60
ce.0601051s@ac-amiens.fr;Ecole primaire Aristide Briand · Ribécourt-Dreslincourt;60
ce.0601053u@ac-amiens.fr;Ecole primaire Manoel Talmant · Bailly;60
ce.0601082a@ac-amiens.fr;Ecole primaire Yvette Lefèvre · Catillon-Fumechon;60
ce.0601089h@ac-amiens.fr;Ecole maternelle · Grandvillers-aux-Bois;60
ce.0601099u@ac-amiens.fr;Ecole élémentaire · Le Plessier-sur-Bulles;60
ce.0601116m@ac-amiens.fr;Ecole primaire de la Nonette · Avilly-Saint-Léonard;60
ce.0601125x@ac-amiens.fr;Ecole élémentaire · Mont-l'Evêque;60
ce.0601199c@ac-amiens.fr;Ecole maternelle Claude Brunet · Nogent-sur-Oise;60
ce.0601193w@ac-amiens.fr;Collège Claude Debussy · Margny-les-Compiègne;60
ce.0601471y@ac-amiens.fr;Collège Jean Fernel · Clermont;60
ce.0601865b@ac-amiens.fr;Lycée Condorcet · Méru;60
lepp.croiset@free.fr;Lycée professionnel Croiset · Chantilly;60
contact@icmeru.fr;Collège Immaculée Conception · Méru;60
ce.0601405b@ac-amiens.fr;Section d'enseignement général et professionnel adapté du Collège Pellerin · Beauvais;60
ce.0601666k@ac-amiens.fr;Section d'enseignement général et professionnel adapté du Collège Louise Michel · Saint-Just-en-Chaussée;60
ce.0601784n@ac-amiens.fr;Section d'enseignement général et professionnel adapté du Collège Jean Moulin · Formerie;60
secretariatdonbosco60@gmail.com;Collège Don Bosco · Compiègne;60
ce.0601268c@ac-amiens.fr;Ecole maternelle Moliere · Creil;60
ce.0601279p@ac-amiens.fr;Ecole maternelle Paul Eluard · Beauvais;60
ce.0601284v@ac-amiens.fr;Ecole élémentaire René Descartes · Creil;60
ce.0601302p@ac-amiens.fr;Ecole primaire · Bonneuil-les-Eaux;60
ce.0601303r@ac-amiens.fr;Ecole primaire Gaston Ramon · Crépy-en-Valois;60
ce.0601304s@ac-amiens.fr;Ecole élémentaire · Lassigny;60
ce.0601305t@ac-amiens.fr;Ecole primaire · Laversines;60
ce.0601310y@ac-amiens.fr;Ecole maternelle Jacques Decour 2 · Montataire;60
ce.0601311z@ac-amiens.fr;Ecole maternelle Coq Chantant · Chantilly;60
ce.0601315d@ac-amiens.fr;Ecole maternelle Robert Desnos · Compiègne;60
ce.0601342h@ac-amiens.fr;Ecole primaire · Noyers-Saint-Martin;60
ce.0601352u@ac-amiens.fr;Ecole élémentaire Paul Bert · Margny-lès-Compiègne;60
ce.0601380z@ac-amiens.fr;Ecole primaire privée sainte marie · Crépy-en-Valois;60
ce.0601384d@ac-amiens.fr;Ecole primaire privée sainte geneviève · Gouvieux;60
ce.0601403z@ac-amiens.fr;Ecole élémentaire Gabriel Bourgeois · Maignelay-Montigny;60
ce.0601439n@ac-amiens.fr;Ecole maternelle Centre · Cires-lès-Mello;60
ce.0601467u@ac-amiens.fr;Ecole maternelle des Iris · Le Plessis-Belleville;60
ce.0601481j@ac-amiens.fr;Ecole élémentaire Albert Camus · Beauvais;60
ce.0601496a@ac-amiens.fr;Ecole primaire Rostand - Lhermite · Pontpoint;60
ce.0601499d@ac-amiens.fr;Ecole maternelle Charles Perrault · Longueil-Annel;60
ce.0601532p@ac-amiens.fr;Ecole maternelle Jean Rostand · Villers-Saint-Paul;60
ce.0601534s@ac-amiens.fr;Ecole maternelle de l'Orme · Neuilly-sous-Clermont;60
ce.0601563y@ac-amiens.fr;Ecole élémentaire  Rostand St Exupery · Villers-Saint-Paul;60
ce.0601567c@ac-amiens.fr;Ecole primaire du Manoir des Aigles · Gouvieux;60
ce.0601570f@ac-amiens.fr;Ecole primaire · Cuts;60
ce.0601577n@ac-amiens.fr;Ecole primaire Francis Mauro · Esquennoy;60
ce.0601624p@ac-amiens.fr;Ecole maternelle du Bosquet · Trosly-Breuil;60
ce.0601640g@ac-amiens.fr;Ecole maternelle Georges Pompidou 2 · Compiègne;60
ce.0601654x@ac-amiens.fr;Ecole maternelle Dimerons · La Chapelle-en-Serval;60
ce.0601659c@ac-amiens.fr;Ecole élémentaire · La Drenne;60
ce.0601662f@ac-amiens.fr;Ecole primaire Jean-Baptiste Clément · Saint-Leu-d'Esserent;60
ce.0601664h@ac-amiens.fr;Ecole maternelle Jean Moulin · Villers-Saint-Paul;60
ce.0601665j@ac-amiens.fr;Ecole primaire Eugène Cauchois · Monchy-Saint-Eloi;60
ce.0601668m@ac-amiens.fr;Ecole primaire le Martelois · Thourotte;60
ce.0601735k@ac-amiens.fr;Ecole maternelle · Boran-sur-Oise;60
ce.0601741s@ac-amiens.fr;Ecole maternelle · Feuquières;60
ce.0601747y@ac-amiens.fr;Ecole primaire · Trie-Château;60
ce.0601775d@ac-amiens.fr;Ecole maternelle Jacques Prévert · Attichy;60
ce.0601776e@ac-amiens.fr;Ecole élémentaire groupe scolaire Hénin · Attichy;60
ce.0601778g@ac-amiens.fr;Ecole primaire Jean Gautier · Sacy-le-Grand;60
ce.0601795a@ac-amiens.fr;Ecole maternelle Orion · Senlis;60
ce.0601804k@ac-amiens.fr;Ecole maternelle · Villers-sur-Coudun;60
ce.0601837w@ac-amiens.fr;Ecole élémentaire Carnot · Nogent-sur-Oise;60
ce.0601857t@ac-amiens.fr;Ecole maternelle la Payelle · Remy;60
ce.0601875m@ac-amiens.fr;Ecole maternelle · Moliens;60
ce.0601887a@ac-amiens.fr;Ecole primaire Weissenburger · Noyon;60
ce.0601943l@ac-amiens.fr;Ecole maternelle la Venue · Bresles;60
ce.0602016r@ac-amiens.fr;Ecole élémentaire · Savignies;60
ce.0602027c@ac-amiens.fr;Ecole primaire C. Mauduit · Mogneville;60
ce.0602029e@ac-amiens.fr;Ecole primaire · Songeons;60
ce.0602046y@ac-amiens.fr;Ecole primaire · Ferrières;60
ce.0602164b@ac-amiens.fr;Ecole primaire Danielle Mitterrand · Creil;60
ce.0601295g@ac-amiens.fr;Collège Jacques Monod · Compiègne;60
ce.0602004c@ac-amiens.fr;Collège Constant Bourgeois · Guiscard;60
ce.0601188r@ac-amiens.fr;Collège Jean-Baptiste Pellerin · Beauvais;60
ce.0601296h@ac-amiens.fr;Collège Lucie et Raymond Aubrac · Pont-Sainte-Maxence;60
ce.0601363f@ac-amiens.fr;Lycée professionnel Robert Desnos · Crépy-en-Valois;60
estrees-st-denis@cneap.fr;Lycée privé d'enseignement professionnel agricole Saint-Joseph de Cluny · Estrées-Saint-Denis;60
ce.0600001a@ac-amiens.fr;Lycée Félix Faure · Beauvais;60
ce.0601470x@ac-amiens.fr;Lycée professionnel Lavoisier · Méru;60
ce.0600002b@ac-amiens.fr;Lycée polyvalent Paul Langevin · Beauvais;60
ce.0601834t@ac-amiens.fr;Collège Jacques-Yves Cousteau · Breuil-le-Vert;60
ce.0601367k@ac-amiens.fr;Collège La Fontaine des Prés · Senlis;60
ce.0600004d@ac-amiens.fr;Lycée professionnel Les Jacobins · Beauvais;60
ce.0601293e@ac-amiens.fr;Collège Romain Rolland · Mouy;60
college.marcel-callo@apprentis-auteuil.org;Collège Marcel Callo - Apprentis d'Auteuil · Nogent-sur-Oise;60
ce.0601606v@ac-amiens.fr;Collège des Bourgognes · Chantilly;60
ce.0601177d@ac-amiens.fr;Collège Jean-Jacques Rousseau · Creil;60
saint-dominique.60@wanadoo.fr;Collège Saint-Dominique · Mortefontaine;60
secretariat@sja-agnetz.fr;Collège Sainte-Jeanne d'Arc · Agnetz;60
lpa.ribecourt@educagri.fr;Lycée horticole · Ribécourt-Dreslincourt;60
ce.0601787s@ac-amiens.fr;Lycée Roberval · Breuil-le-Vert;60
ce.0601896k@ac-amiens.fr;Lycée professionnel Saint-Joseph du Moncel · Pont-Sainte-Maxence;60
ce.0601406c@ac-amiens.fr;Collège Compère Morel · Breteuil;60
ce.0601292d@ac-amiens.fr;Collège Les Fontainettes · Saint-Aubin-en-Bray;60
ce.0600032j@ac-amiens.fr;Collège La Rochefoucauld · Liancourt;60
ce.0601432f@ac-amiens.fr;Collège Abel Didelet · Estrées-Saint-Denis;60
ce.0600009j@ac-amiens.fr;Lycée Jean Rostand · Chantilly;60
ce.0600218l@ac-amiens.fr;Ecole primaire · Hénonville;60
ce.0600238h@ac-amiens.fr;Ecole primaire · Lalande-en-Son;60
ce.0600282f@ac-amiens.fr;Ecole élémentaire · Chepoix;60
ce.0600298y@ac-amiens.fr;Ecole élémentaire Jean Vassal · Crépy-en-Valois;60
ce.0600303d@ac-amiens.fr;Ecole primaire · Béthisy-Saint-Martin;60
ce.0600358n@ac-amiens.fr;Ecole élémentaire Georges Dartois · Beauvais;60
ce.0600377j@ac-amiens.fr;Ecole élémentaire · Brombos;60
ce.0600412x@ac-amiens.fr;Ecole élémentaire · Blicourt;60
ce.0600482y@ac-amiens.fr;Ecole maternelle d'application · Venette;60
ce.0600520p@ac-amiens.fr;Ecole maternelle · Le Fay-Saint-Quentin;60
ce.0600565n@ac-amiens.fr;Ecole primaire des Marronniers · Cauffry;60
ce.0600589p@ac-amiens.fr;Ecole élémentaire · Sacy-le-Petit;60
ce.0600649e@ac-amiens.fr;Ecole primaire · Blaincourt-lès-Précy;60
ce.0600650f@ac-amiens.fr;Groupe scolaire de la Petite Pelouse · Chantilly;60
ce.0600665x@ac-amiens.fr;Ecole élémentaire Raymonde Carbon · Saint-Leu-d'Esserent;60
ce.0600691a@ac-amiens.fr;Ecole primaire Jules Planque · Erquery;60
ce.0600727p@ac-amiens.fr;Ecole élémentaire Jacques Bontemps · Lacroix-Saint-Ouen;60
ce.0600749n@ac-amiens.fr;Ecole élémentaire Gérard de Nerval · Creil;60
ce.0600840m@ac-amiens.fr;Ecole élémentaire · Moliens;60
ce.0600871w@ac-amiens.fr;Ecole maternelle Paradis · Béthisy-Saint-Pierre;60
ce.0600902e@ac-amiens.fr;Ecole primaire · Crillon;60
ce.0600941x@ac-amiens.fr;Ecole primaire · Margny-sur-Matz;60
ce.0600966z@ac-amiens.fr;Ecole élémentaire Groupe A · Verberie;60
ce.0600967a@ac-amiens.fr;Ecole élémentaire Groupe B Les Remparts · Verberie;60
ce.0600985v@ac-amiens.fr;Ecole maternelle · Borest;60
ce.0601030u@ac-amiens.fr;Ecole élémentaire Léonard de Vinci · Neuilly-en-Thelle;60
ce.0601062d@ac-amiens.fr;Ecole élémentaire Jean Hochet · Ribécourt-Dreslincourt;60
ce.0601201e@ac-amiens.fr;Ecole maternelle le Moulin · Saint-Just-en-Chaussée;60
ce.0601275k@ac-amiens.fr;Ecole maternelle · Cressonsacq;60
ce.0601277m@ac-amiens.fr;Ecole primaire · Loconville;60
ce.0601278n@ac-amiens.fr;Ecole maternelle George Sand · Précy-sur-Oise;60
ce.0601281s@ac-amiens.fr;Ecole maternelle Albert Robida · Compiègne;60
ce.0601309x@ac-amiens.fr;Ecole élémentaire Jean-François Lanfranchi · Beauvais;60
ce.0601313b@ac-amiens.fr;Ecole maternelle Jean-François Lanfranchi · Beauvais;60
ce.0601351t@ac-amiens.fr;Ecole primaire · Jaux;60
ce.0601355x@ac-amiens.fr;Ecole maternelle Jacques Decour 1 · Montataire;60
ce.0601389j@ac-amiens.fr;Ecole primaire privée saint-esprit · Beauvais;60
ce.0601391l@ac-amiens.fr;Ecole primaire privée sacré-coeur · Breteuil;60
ce.0601397t@ac-amiens.fr;Ecole primaire privée Ensemble scolaire St Paul - Notre Dame · Beauvais;60
ce.0601402y@ac-amiens.fr;Ecole primaire Séraphine Louis · Senlis;60
ce.0601450a@ac-amiens.fr;Ecole maternelle Jean Racine · Creil;60
ce.0601465s@ac-amiens.fr;Ecole Elémentaire Albert Robida · Compiègne;60
ce.0601468v@ac-amiens.fr;Ecole primaire privée notre-dame de la providence · Clermont;60
ce.0601493x@ac-amiens.fr;Ecole maternelle la Tuilerie · Fitz-James;60
ce.0601494y@ac-amiens.fr;Ecole élémentaire Jean Moulin · Méru;60
ce.0601495z@ac-amiens.fr;Ecole maternelle Jean Moulin · Méru;60
ce.0601531n@ac-amiens.fr;Ecole maternelle Joachim du Bellay · Creil;60
ce.0601540y@ac-amiens.fr;Ecole primaire Val d'Automne · Béthisy-Saint-Pierre;60
ce.0601572h@ac-amiens.fr;Ecole primaire Henri Massein · Berneuil-sur-Aisne;60
ce.0601615e@ac-amiens.fr;Ecole élémentaire Jean Rostand · Pont-Sainte-Maxence;60
ce.0601621l@ac-amiens.fr;Ecole maternelle Jacques Bontemps · Lacroix-Saint-Ouen;60
ce.0601627t@ac-amiens.fr;Ecole maternelle Roquesable · Fleurines;60
ce.0601644l@ac-amiens.fr;Ecole élémentaire Alphonse Daudet · Beauvais;60
ce.0601645m@ac-amiens.fr;Ecole primaire François Vatel · Vineuil-Saint-Firmin;60
ce.0601651u@ac-amiens.fr;Ecole primaire Auguste Delaherche · Lachapelle-aux-Pots;60
ce.0601653w@ac-amiens.fr;Ecole maternelle Elsa Triolet · Chambly;60
ce.0601656z@ac-amiens.fr;Ecole élémentaire André Malraux · Crépy-en-Valois;60
ce.0601657a@ac-amiens.fr;Ecole élémentaire · Amblainville;60
ce.0601692n@ac-amiens.fr;Ecole élémentaire Charles Perrault · Noyon;60
ce.0601723x@ac-amiens.fr;Ecole maternelle du Val Mont · Tracy-le-Mont;60
ce.0601739p@ac-amiens.fr;Ecole élémentaire Georges Pompidou groupe B · Compiègne;60
ce.0601740r@ac-amiens.fr;Ecole primaire l'Aunois · Laigneville;60
ce.0601774c@ac-amiens.fr;Ecole primaire les Eraines · Cinqueux;60
ce.0601793y@ac-amiens.fr;Ecole maternelle · Ressons-sur-Matz;60
ce.0601803j@ac-amiens.fr;Ecole élémentaire Georges Brassens · Laigneville;60
ce.0601841a@ac-amiens.fr;Ecole primaire Charles Péguy · Crépy-en-Valois;60
ce.0601851l@ac-amiens.fr;Ecole élémentaire Jean Moulin · Nogent-sur-Oise;60
ce.0601852m@ac-amiens.fr;Ecole élémentaire Philippe Cousteau · Beauvais;60
ce.0601856s@ac-amiens.fr;Ecole élémentaire Ph. de Beaumanoir · Remy;60
ce.0601861x@ac-amiens.fr;Ecole élémentaire Claude Brunet · Nogent-sur-Oise;60
ce.0601862y@ac-amiens.fr;Ecole élémentaire Paul Langevin · Montataire;60
ce.0601876n@ac-amiens.fr;Ecole maternelle Louis Pergaud · Noyon;60
ce.0601889c@ac-amiens.fr;Ecole élémentaire du Parc · Agnetz;60
ce.0601913d@ac-amiens.fr;Ecole élémentaire · Formerie;60
ce.0601954y@ac-amiens.fr;Ecole primaire Denise Bertin · Chevrières;60
ce.0602003b@ac-amiens.fr;Ecole élémentaire H. Bayard · Breteuil;60
ce.0602044w@ac-amiens.fr;Ecole primaire Louis d'Hardivilliers · Saint-Omer-en-Chaussée;60
ce.0602048a@ac-amiens.fr;Ecole primaire du Vandy · Cuise-la-Motte;60
contact@lesateliersdusavoir.fr;Ecole primaire privée hors contrat Les Ateliers du Savoir · Saint-Maximin;60
ce.0600061r@ac-amiens.fr;Section d'enseignement professionnel Paul Langevin  - Lycée des métiers de l'industrie et du génie civil · Beauvais;60
ce.0600066w@ac-amiens.fr;Section d'enseignement général et professionnel adapté du Collège Anatole France · Montataire;60
ce.0601525g@ac-amiens.fr;Section d'enseignement général et professionnel adapté du Collège André Malraux · Compiègne;60
ce.0601636c@ac-amiens.fr;Section d'enseignement général et professionnel adapté du Collège Simone VEIL · Cauffry;60
ce.0601802h@ac-amiens.fr;Section d'enseignement général et professionnel adapté du Collège Jehan Le Fréron · Crèvecoeur-le-Grand;60
ce.0601848h@ac-amiens.fr;Section d'enseignement général et professionnel adapté du Collège Henry de Montherlant · Neuilly-en-Thelle;60
ce.0601871h@ac-amiens.fr;Section d'enseignement professionnel du Lycée professionnel Charles de Gaulle · Compiègne;60
ce.0601153c@ac-amiens.fr;Section d'enseignement général et professionnel adapté privé du collège sacré coeur · Breteuil;60
secretariat@epes-avempace.fr;Ecole secondaire privée hors contrat AVEMPACE · Montataire;60
b.batailly@otech-ecoledeproduction.fr;Lycée professionel privé hors contrat O'TECH - ECOLE DE PRODUCTION SUD-OISE · Compiègne;60
ce.0600039s@ac-amiens.fr;Ecole élémentaire Victor Duruy · Creil;60
ce.0600073d@ac-amiens.fr;Ecole élémentaire le Vieux Lavoir · Auneuil;60
ce.0600075f@ac-amiens.fr;Ecole élémentaire des Larris · Auteuil;60
ce.0600083p@ac-amiens.fr;Ecole élémentaire · Le Mont-Saint-Adrien;60
ce.0600111v@ac-amiens.fr;Ecole élémentaire · Conteville;60
ce.0600117b@ac-amiens.fr;Ecole élémentaire · Francastel;60
ce.0600127m@ac-amiens.fr;Ecole primaire · Boubiers;60
ce.0600133u@ac-amiens.fr;Ecole élémentaire · Delincourt;60
ce.0600142d@ac-amiens.fr;Ecole élémentaire · Lavilletertre;60
ce.0600151n@ac-amiens.fr;Ecole primaire · Serans;60
ce.0600156u@ac-amiens.fr;Ecole élémentaire · Trie-la-Ville;60
ce.0600161z@ac-amiens.fr;Ecole primaire · Talmontiers;60
ce.0600165d@ac-amiens.fr;Ecole maternelle · Acy-en-Multien;60
ce.0600197n@ac-amiens.fr;Ecole primaire · Cuigy-en-Bray;60
ce.0600226v@ac-amiens.fr;Ecole primaire · Saint-Crépin-Ibouvillers;60
ce.0600228x@ac-amiens.fr;Ecole primaire René Samson · Le Coudray-Saint-Germer;60
ce.0600242m@ac-amiens.fr;Ecole primaire · Autrêches;60
ce.0600253z@ac-amiens.fr;Ecole maternelle · Hautefontaine;60
ce.0600254a@ac-amiens.fr;Ecole primaire · Jaulzy;60
ce.0600305f@ac-amiens.fr;Ecole élémentaire des Marronniers · Béthisy-Saint-Pierre;60
ce.0600310l@ac-amiens.fr;Ecole élémentaire · Eméville;60
ce.0600312n@ac-amiens.fr;Ecole élémentaire · Fresnoy-la-Rivière;60
ce.0600324b@ac-amiens.fr;Ecole élémentaire · Russy-Bémont;60
ce.0600328f@ac-amiens.fr;Ecole élémentaire · Trumilly;60
ce.0600338s@ac-amiens.fr;Ecole primaire · Aux Marais;60
ce.0600339t@ac-amiens.fr;Ecole primaire · Herchies;60
ce.0600347b@ac-amiens.fr;Ecole élémentaire Jean Rostand · Beauvais;60
ce.0600349d@ac-amiens.fr;Ecole élémentaire de l'Europe · Beauvais;60
ce.0600381n@ac-amiens.fr;Ecole élémentaire · Sarcus;60
ce.0600388w@ac-amiens.fr;Ecole élémentaire · Beaudéduit;60
ce.0600405p@ac-amiens.fr;Ecole maternelle · La Neuville-sur-Oudeuil;60
ce.0600437z@ac-amiens.fr;Ecole maternelle Thérèse Declémy · Chambly;60
ce.0600447k@ac-amiens.fr;Ecole maternelle Y. Brioy · Noyon;60
ce.0600453s@ac-amiens.fr;Ecole maternelle les Remparts · Verberie;60
ce.0600457w@ac-amiens.fr;Ecole maternelle Voisinlieu · Beauvais;60
ce.0600466f@ac-amiens.fr;Ecole maternelle Philéas Lebesgue · Beauvais;60
ce.0600468h@ac-amiens.fr;Ecole maternelle d'application Gréber - Elsa Triolet · Beauvais;60
ce.0600493k@ac-amiens.fr;Ecole maternelle Benjamin Raspail · Creil;60
ce.0600495m@ac-amiens.fr;Ecole maternelle Somasco · Creil;60
ce.0600503w@ac-amiens.fr;Ecole maternelle Paul Langevin · Montataire;60
ce.0600518m@ac-amiens.fr;Ecole élémentaire Groupe Scolaire Simone Veil · Bresles;60
ce.0600542n@ac-amiens.fr;Ecole primaire · Angy;60
ce.0600547u@ac-amiens.fr;Ecole maternelle Claude de Durant · Bury;60
ce.0600550x@ac-amiens.fr;Ecole primaire · Heilles;60
ce.0600580e@ac-amiens.fr;Ecole primaire · Nointel;60
ce.0600586l@ac-amiens.fr;Ecole élémentaire · Rosoy;60
ce.0600620y@ac-amiens.fr;Ecole maternelle · Beaulieu-les-Fontaines;60
ce.0600626e@ac-amiens.fr;Ecole élémentaire · Dives;60
ce.0600629h@ac-amiens.fr;Ecole primaire de Marquecy · Evricourt;60
ce.0600633m@ac-amiens.fr;Ecole primaire · Lagny;60
ce.0600641w@ac-amiens.fr;Ecole élémentaire Robert Floury · Mouy;60
ce.0600644z@ac-amiens.fr;Ecole élémentaire  Pierre et Marie Curie · Mouy;60
ce.0600695e@ac-amiens.fr;Ecole élémentaire · Lamécourt;60
ce.0600697g@ac-amiens.fr;Ecole primaire · La Rue-Saint-Pierre;60
ce.0600716c@ac-amiens.fr;Ecole primaire · Bienville;60
ce.0600737a@ac-amiens.fr;Ecole primaire Louis Bailly · Vieux-Moulin;60
ce.0600741e@ac-amiens.fr;Ecole élémentaire Jean Macé · Creil;60
ce.0600754u@ac-amiens.fr;Ecole élémentaire Victor Hugo · Creil;60
ce.0600759z@ac-amiens.fr;Ecole primaire · Mello;60
ce.0600782z@ac-amiens.fr;Ecole primaire · Berlancourt;60
ce.0600789g@ac-amiens.fr;Ecole primaire · Fréniches;60
ce.0600791j@ac-amiens.fr;Ecole élémentaire · Golancourt;60
ce.0600815k@ac-amiens.fr;Ecole primaire · Jonquières;60
ce.0600829a@ac-amiens.fr;Ecole primaire Hennicourt · Abancourt;60
ce.0600830b@ac-amiens.fr;Ecole élémentaire · Blargies;60
ce.0600858g@ac-amiens.fr;Ecole primaire Philippe Honoré · Montreuil-sur-Brêche;60
ce.0600861k@ac-amiens.fr;Ecole élémentaire · Oursel-Maison;60
ce.0600866r@ac-amiens.fr;Ecole primaire · Saint-André-Farivillers;60
ce.0600875a@ac-amiens.fr;Ecole primaire · Cauvigny;60
ce.0600877c@ac-amiens.fr;Ecole maternelle · Le Coudray-sur-Thelle;60
ce.0600888p@ac-amiens.fr;Ecole primaire des Faienciers · Ponchon;60
ce.0600897z@ac-amiens.fr;Ecole primaire · Warluis;60
ce.0600919y@ac-amiens.fr;Ecole élémentaire · Thérines;60
ce.0600923c@ac-amiens.fr;Ecole élémentaire Claude Debussy · Neuilly-en-Thelle;60
ce.0600926f@ac-amiens.fr;Ecole maternelle · Antheuil-Portes;60
ce.0600992c@ac-amiens.fr;Ecole élémentaire Jean Daudre · Lagny-le-Sec;60
ce.0601003p@ac-amiens.fr;Ecole élémentaire · Versigny;60
ce.0601017e@ac-amiens.fr;Ecole élémentaire · Caisnes;60
ce.0601022k@ac-amiens.fr;Ecole élémentaire · Larbroye;60
ce.0601036a@ac-amiens.fr;Ecole élémentaire Groupe B Conti · Chambly;60
ce.0601046l@ac-amiens.fr;Ecole primaire · Fresnoy-en-Thelle;60
ce.0601047m@ac-amiens.fr;Ecole primaire Joliot-Curie · Le Mesnil-en-Thelle;60
ce.0601069l@ac-amiens.fr;Ecole primaire · Mélicocq;60
ce.0601078w@ac-amiens.fr;Ecole élémentaire · Vandélicourt;60
ce.0601088g@ac-amiens.fr;Ecole maternelle · Gannes;60
ce.0601366j@ac-amiens.fr;Collège Ferdinand Bac · Compiègne;60
ce.0601766u@ac-amiens.fr;Collège du Servois · La Chapelle-en-Serval;60
ce.0601407d@ac-amiens.fr;Collège d'Aramont · Verberie;60
ce.0600060p@ac-amiens.fr;Collège Jacques Prévert · Chambly;60
ce.0601365h@ac-amiens.fr;Collège Phileas Lebesgue · Marseille-en-Beauvaisis;60
ce.0601799e@ac-amiens.fr;Collège Le Point du Jour · Auneuil;60
direction-notredame.beauvais@laposte.net;Collège Notre-Dame · Beauvais;60
ce.0601832r@ac-amiens.fr;Lycée Jean Monnet · Crépy-en-Valois;60
ce.0601191u@ac-amiens.fr;Collège du Thelle · Méru;60
ce.0600007g@ac-amiens.fr;Collège Henri Baumont · Beauvais;60
ce.0601821d@ac-amiens.fr;Collège Émile Lambert · Villers-Saint-Paul;60
ce.0610080f@ac-normandie.fr;Ecole maternelle Sévigné · Flers;61
ce.0610196g@ac-normandie.fr;Ecole primaire (Marcei) · Boischampré;61
ce.0610449g@ac-normandie.fr;Ecole primaire · Essay;61
ce.0610457r@ac-normandie.fr;Ecole primaire Claude Monet · La Ferté-en-Ouche;61
